1500,0
1510,0
1520,0
1530,0
1540,0
1550,3
1560,21
1570,302
1580,369
1590,406
1600,562
1610,594
1620,522
1630,503
1640,523
1650,678
1660,577
1670,568
1680,597
1690,536
1700,512
1710,484
1720,564
1730,543
1740,486
1750,472
1760,446
1770,438
1780,512
1790,438
1800,394
1810,235
1820,1
1830,0
1840,0
1850,0
1860,0
1870,0
1880,0
1890,0
